kbo_player_id,player_name,birth_date,professional_entry_year,official_join,official_draft,source_url,level,role,verified_through
61145,이우찬,1992-08-04,2011,11LG,11 LG 2라운드 15순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145,first_team,pitching,2025
61145,이우찬,1992-08-04,2011,11LG,11 LG 2라운드 15순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61145,futures,pitching,2025
61268,양현,1992-08-23,2011,11두산,11 두산 10라운드 73순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268,first_team,pitching,2025
61268,양현,1992-08-23,2011,11두산,11 두산 10라운드 73순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61268,futures,pitching,2025
61353,고종욱,1989-01-11,2011,11넥센,11 넥센 3라운드 19순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353,first_team,hitting,2025
61353,고종욱,1989-01-11,2011,11넥센,11 넥센 3라운드 19순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=61353,futures,hitting,2025
61365,김대우,1988-11-21,2011,11넥센,11 넥센 9라운드 67순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61365,first_team,pitching,2025
61365,김대우,1988-11-21,2011,11넥센,11 넥센 9라운드 67순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61365,futures,pitching,2025
61404,김헌곤,1988-11-09,2011,11삼성,11 삼성 5라운드 36순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61404,first_team,hitting,2025
61404,김헌곤,1988-11-09,2011,11삼성,11 삼성 5라운드 36순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=61404,futures,hitting,2025
61411,심창민,1993-02-01,2011,11삼성,11 삼성 1라운드 4순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61411,first_team,pitching,2025
61411,심창민,1993-02-01,2011,11삼성,11 삼성 1라운드 4순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61411,futures,pitching,2025
61643,홍건희,1992-09-29,2011,11KIA,11 KIA 2라운드 9순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61643,first_team,pitching,2025
61643,홍건희,1992-09-29,2011,11KIA,11 KIA 2라운드 9순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61643,futures,pitching,2025
61666,한승혁,1993-01-03,2011,11KIA,11 KIA 1라운드 8순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61666,first_team,pitching,2025
61666,한승혁,1993-01-03,2011,11KIA,11 KIA 1라운드 8순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61666,futures,pitching,2025
61895,서진용,1992-10-02,2011,13상무,11 SK 1라운드 7순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61895,first_team,pitching,2025
61895,서진용,1992-10-02,2011,13상무,11 SK 1라운드 7순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=61895,futures,pitching,2025
62146,최성훈,1989-10-11,2012,12LG,12 LG 2라운드 16순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62146,first_team,pitching,2025
62146,최성훈,1989-10-11,2012,12LG,12 LG 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62146,futures,pitching,2025
62234,류지혁,1994-01-13,2012,12두산,12 두산 4라운드 36순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62234,first_team,hitting,2025
62234,류지혁,1994-01-13,2012,12두산,12 두산 4라운드 36순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62234,futures,hitting,2025
62244,박세혁,1990-01-09,2012,12두산,12 두산 5라운드 47순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62244,first_team,hitting,2025
62244,박세혁,1990-01-09,2012,12두산,12 두산 5라운드 47순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62244,futures,hitting,2025
62332,김재현,1993-03-18,2012,12넥센,12 넥센 8라운드 76순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62332,first_team,hitting,2025
62332,김재현,1993-03-18,2012,12넥센,12 넥센 8라운드 76순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62332,futures,hitting,2025
62360,김태훈,1992-03-02,2012,12넥센,12 넥센 9라운드 79순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62360,first_team,pitching,2025
62360,김태훈,1992-03-02,2012,12넥센,12 넥센 9라운드 79순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62360,futures,pitching,2025
62363,한현희,1993-06-25,2012,12넥센,12 넥센 1라운드 2순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62363,first_team,pitching,2025
62363,한현희,1993-06-25,2012,12넥센,12 넥센 1라운드 2순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62363,futures,pitching,2025
62404,구자욱,1993-02-12,2012,12삼성,12 삼성 2라운드 12순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62404,first_team,hitting,2025
62404,구자욱,1993-02-12,2012,12삼성,12 삼성 2라운드 12순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62404,futures,hitting,2025
62415,박해민,1990-02-24,2012,12삼성,12 삼성 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62415,first_team,hitting,2025
62415,박해민,1990-02-24,2012,12삼성,12 삼성 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62415,futures,hitting,2025
62528,김원중,1993-06-14,2012,12롯데,12 롯데 1라운드 5순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62528,first_team,pitching,2025
62528,김원중,1993-06-14,2012,12롯데,12 롯데 1라운드 5순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62528,futures,pitching,2025
62558,김준태,1994-07-31,2012,13롯데,12 롯데 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62558,first_team,hitting,2025
62558,김준태,1994-07-31,2012,13롯데,12 롯데 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62558,futures,hitting,2025
62700,하주석,1994-02-25,2012,12한화,12 한화 1라운드 1순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62700,first_team,hitting,2025
62700,하주석,1994-02-25,2012,12한화,12 한화 1라운드 1순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62700,futures,hitting,2025
62754,임기영,1993-04-16,2012,12한화,12 한화 2라운드 18순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62754,first_team,pitching,2025
62754,임기영,1993-04-16,2012,12한화,12 한화 2라운드 18순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62754,futures,pitching,2025
62802,박승욱,1992-12-04,2012,12SK,12 SK 3라운드 31순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62802,first_team,hitting,2025
62802,박승욱,1992-12-04,2012,12SK,12 SK 3라운드 31순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62802,futures,hitting,2025
62864,김민식,1989-06-28,2012,12SK,12 SK 2라운드 11순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62864,first_team,hitting,2025
62864,김민식,1989-06-28,2012,12SK,12 SK 2라운드 11순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62864,futures,hitting,2025
62869,문승원,1989-11-28,2012,12SK,12 SK 1라운드 8순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62869,first_team,pitching,2025
62869,문승원,1989-11-28,2012,12SK,12 SK 1라운드 8순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62869,futures,pitching,2025
62884,최항,1994-01-03,2012,17SK,12 SK 8라운드 70순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62884,first_team,hitting,2025
62884,최항,1994-01-03,2012,17SK,12 SK 8라운드 70순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62884,futures,hitting,2025
62895,한유섬,1989-08-09,2012,12SK,12 SK 9라운드 85순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62895,first_team,hitting,2025
62895,한유섬,1989-08-09,2012,12SK,12 SK 9라운드 85순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62895,futures,hitting,2025
62907,박민우,1993-02-06,2012,12NC,12 NC 1라운드 9순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62907,first_team,hitting,2025
62907,박민우,1993-02-06,2012,12NC,12 NC 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62907,futures,hitting,2025
62931,노진혁,1989-07-15,2012,12NC,12 NC 특별 20순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62931,first_team,hitting,2025
62931,노진혁,1989-07-15,2012,12NC,12 NC 특별 20순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62931,futures,hitting,2025
62934,김성욱,1993-05-01,2012,12NC,12 NC 3라운드 32순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62934,first_team,hitting,2025
62934,김성욱,1993-05-01,2012,12NC,12 NC 3라운드 32순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62934,futures,hitting,2025
62947,나성범,1989-10-03,2012,12NC,12 NC 2라운드 10순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=62947,first_team,hitting,2025
62947,나성범,1989-10-03,2012,12NC,12 NC 2라운드 10순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=62947,futures,hitting,2025
62951,이형범,1994-02-27,2012,12NC,12 NC 특별 23순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=62951,first_team,pitching,2025
62951,이형범,1994-02-27,2012,12NC,12 NC 특별 23순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=62951,futures,pitching,2025
63123,강승호,1994-02-09,2013,13LG,13 LG 1라운드 3순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63123,first_team,hitting,2025
63123,강승호,1994-02-09,2013,13LG,13 LG 1라운드 3순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63123,futures,hitting,2025
63145,배재준,1994-11-24,2013,16LG,13 LG 2라운드 16순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63145,first_team,pitching,2025
63145,배재준,1994-11-24,2013,16LG,13 LG 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63145,futures,pitching,2025
63202,장승현,1994-03-07,2013,13두산,13 두산 4라운드 36순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63202,first_team,hitting,2025
63202,장승현,1994-03-07,2013,13두산,13 두산 4라운드 36순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63202,futures,hitting,2025
63248,함덕주,1995-01-13,2013,13두산,13 두산 5라운드 43순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63248,first_team,pitching,2025
63248,함덕주,1995-01-13,2013,13두산,13 두산 5라운드 43순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63248,futures,pitching,2025
63257,김인태,1994-07-03,2013,13두산,13 두산 1라운드 4순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63257,first_team,hitting,2025
63257,김인태,1994-07-03,2013,13두산,13 두산 1라운드 4순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63257,futures,hitting,2025
63260,이우성,1994-07-17,2013,13두산,13 두산 2라운드 15순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63260,first_team,hitting,2025
63260,이우성,1994-07-17,2013,13두산,13 두산 2라운드 15순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63260,futures,hitting,2025
63342,조상우,1994-09-04,2013,13넥센,13 넥센 1라운드 1순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63342,first_team,pitching,2025
63342,조상우,1994-09-04,2013,13넥센,13 넥센 1라운드 1순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63342,futures,pitching,2025
63464,윤대경,1994-04-09,2013,13삼성,13 삼성 7라운드 65순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63464,first_team,pitching,2025
63464,윤대경,1994-04-09,2013,13삼성,13 삼성 7라운드 65순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63464,futures,pitching,2025
63492,이재익,1994-03-18,2013,20삼성,13 삼성 8라운드 68순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63492,first_team,pitching,2025
63492,이재익,1994-03-18,2013,20삼성,13 삼성 8라운드 68순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63492,futures,pitching,2025
63512,박진형,1994-06-10,2013,15롯데,13 롯데 2라운드 13순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63512,first_team,pitching,2025
63512,박진형,1994-06-10,2013,15롯데,13 롯데 2라운드 13순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63512,futures,pitching,2025
63543,구승민,1990-06-12,2013,14롯데,13 롯데 6라운드 52순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63543,first_team,pitching,2025
63543,구승민,1990-06-12,2013,14롯데,13 롯데 6라운드 52순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63543,futures,pitching,2025
63638,박준표,1992-06-26,2013,13KIA,13 KIA 7라운드 62순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63638,first_team,pitching,2025
63638,박준표,1992-06-26,2013,13KIA,13 KIA 7라운드 62순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63638,futures,pitching,2025
63722,한승택,1994-06-21,2013,13한화,13 한화 3라운드 23순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63722,first_team,hitting,2025
63722,한승택,1994-06-21,2013,13한화,13 한화 3라운드 23순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63722,futures,hitting,2025
63765,김종수,1994-06-03,2013,13한화,13 한화 8라운드 74순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63765,first_team,pitching,2025
63765,김종수,1994-06-03,2013,13한화,13 한화 8라운드 74순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63765,futures,pitching,2025
63894,김사윤,1994-06-08,2013,15SK,13 SK 3라운드 28순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63894,first_team,pitching,2025
63894,김사윤,1994-06-08,2013,15SK,13 SK 3라운드 28순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63894,futures,pitching,2025
63950,장현식,1995-02-24,2013,13NC,13 NC 1라운드 9순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63950,first_team,pitching,2025
63950,장현식,1995-02-24,2013,13NC,13 NC 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63950,futures,pitching,2025
63959,임정호,1990-04-16,2013,13NC,13 NC 3라운드 30순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63959,first_team,pitching,2025
63959,임정호,1990-04-16,2013,13NC,13 NC 3라운드 30순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63959,futures,pitching,2025
63960,이상민,1990-11-04,2013,13NC,13 NC 7라운드 66순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=63960,first_team,pitching,2025
63960,이상민,1990-11-04,2013,13NC,13 NC 7라운드 66순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=63960,futures,pitching,2025
63963,권희동,1990-12-30,2013,13NC,13 NC 9라운드 84순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=63963,first_team,hitting,2025
63963,권희동,1990-12-30,2013,13NC,13 NC 9라운드 84순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=63963,futures,hitting,2025
64001,고영표,1991-09-16,2014,14KT,14 KT 2차 1라운드 10순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64001,first_team,pitching,2025
64001,고영표,1991-09-16,2014,14KT,14 KT 2차 1라운드 10순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64001,futures,pitching,2025
64004,김민혁,1995-11-21,2014,14KT,14 KT 2차 6라운드 56순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64004,first_team,hitting,2025
64004,김민혁,1995-11-21,2014,14KT,14 KT 2차 6라운드 56순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64004,futures,hitting,2025
64006,심우준,1995-04-28,2014,14KT,14 KT 2차 특별 14순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64006,first_team,hitting,2025
64006,심우준,1995-04-28,2014,14KT,14 KT 2차 특별 14순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64006,futures,hitting,2025
64007,문상철,1991-04-06,2014,14KT,14 KT 2차 특별 11순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64007,first_team,hitting,2025
64007,문상철,1991-04-06,2014,14KT,14 KT 2차 특별 11순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64007,futures,hitting,2025
64012,송민섭,1991-08-02,2014,15KT,14 KT 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64012,first_team,hitting,2025
64012,송민섭,1991-08-02,2014,15KT,14 KT 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64012,futures,hitting,2025
64017,심재민,1994-02-18,2014,14KT,14 KT 우선지명,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64017,first_team,pitching,2025
64017,심재민,1994-02-18,2014,14KT,14 KT 우선지명,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64017,futures,pitching,2025
64021,박세웅,1995-11-30,2014,14KT,14 KT 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64021,first_team,pitching,2025
64021,박세웅,1995-11-30,2014,14KT,14 KT 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64021,futures,pitching,2025
64022,안중열,1995-09-01,2014,14KT,14 KT 2차 특별 15순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64022,first_team,hitting,2025
64022,안중열,1995-09-01,2014,14KT,14 KT 2차 특별 15순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64022,futures,hitting,2025
64101,한석현,1994-05-17,2014,20LG,14 LG 2차 5라운드 48순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64101,first_team,hitting,2025
64101,한석현,1994-05-17,2014,20LG,14 LG 2차 5라운드 48순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64101,futures,hitting,2025
64115,장준원,1995-11-21,2014,14LG,14 LG 2차 2라운드 23순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64115,first_team,hitting,2025
64115,장준원,1995-11-21,2014,14LG,14 LG 2차 2라운드 23순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64115,futures,hitting,2025
64153,양석환,1991-07-15,2014,14LG,14 LG 2차 3라운드 28순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64153,first_team,hitting,2025
64153,양석환,1991-07-15,2014,14LG,14 LG 2차 3라운드 28순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64153,futures,hitting,2025
64166,배정대,1995-06-12,2014,14LG,14 LG 2차 1라운드 3순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64166,first_team,hitting,2025
64166,배정대,1995-06-12,2014,14LG,14 LG 2차 1라운드 3순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64166,futures,hitting,2025
64340,임지열,1995-08-22,2014,14넥센,14 넥센 2차 2라운드 22순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64340,first_team,hitting,2025
64340,임지열,1995-08-22,2014,14넥센,14 넥센 2차 2라운드 22순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64340,futures,hitting,2025
64346,임병욱,1995-09-30,2014,14넥센,14 넥센 1차,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64346,first_team,hitting,2025
64346,임병욱,1995-09-30,2014,14넥센,14 넥센 1차,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64346,futures,hitting,2025
64350,하영민,1995-05-07,2014,14넥센,14 넥센 2차 1라운드 4순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64350,first_team,pitching,2025
64350,하영민,1995-05-07,2014,14넥센,14 넥센 2차 1라운드 4순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64350,futures,pitching,2025
64468,박계범,1996-01-11,2014,14삼성,14 삼성 2차 2라운드 17순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64468,first_team,hitting,2025
64468,박계범,1996-01-11,2014,14삼성,14 삼성 2차 2라운드 17순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64468,futures,hitting,2025
64504,오윤석,1992-02-24,2014,15롯데,14 롯데 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64504,first_team,hitting,2025
64504,오윤석,1992-02-24,2014,15롯데,14 롯데 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64504,futures,hitting,2025
64560,이창진,1991-03-04,2014,14롯데,14 롯데 2차 6라운드 60순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64560,first_team,hitting,2025
64560,이창진,1991-03-04,2014,14롯데,14 롯데 2차 6라운드 60순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64560,futures,hitting,2025
64580,김재열,1996-01-02,2014,20KIA,14 롯데 2차 7라운드 71순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64580,first_team,pitching,2025
64580,김재열,1996-01-02,2014,20KIA,14 롯데 2차 7라운드 71순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64580,futures,pitching,2025
64596,김유영,1994-05-02,2014,14롯데,14 롯데 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64596,first_team,pitching,2025
64596,김유영,1994-05-02,2014,14롯데,14 롯데 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64596,futures,pitching,2025
64610,강한울,1991-09-12,2014,14KIA,14 KIA 2차 1라운드 5순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64610,first_team,hitting,2025
64610,강한울,1991-09-12,2014,14KIA,14 KIA 2차 1라운드 5순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64610,futures,hitting,2025
64646,박찬호,1995-06-05,2014,14KIA,14 KIA 2차 5라운드 50순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64646,first_team,hitting,2025
64646,박찬호,1995-06-05,2014,14KIA,14 KIA 2차 5라운드 50순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64646,futures,hitting,2025
64768,조이현,1995-06-27,2014,14한화,14 한화 2차 5라운드 47순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64768,first_team,pitching,2025
64768,조이현,1995-06-27,2014,14한화,14 한화 2차 5라운드 47순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64768,futures,pitching,2025
64793,김민수,1991-03-02,2014,14한화,14 한화 2차 2라운드 24순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64793,first_team,hitting,2025
64793,김민수,1991-03-02,2014,14한화,14 한화 2차 2라운드 24순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64793,futures,hitting,2025
64805,이승진,1995-01-07,2014,16상무,14 SK 2차 7라운드 73순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64805,first_team,pitching,2025
64805,이승진,1995-01-07,2014,16상무,14 SK 2차 7라운드 73순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64805,futures,pitching,2025
64861,이건욱,1995-02-13,2014,14SK,14 SK 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64861,first_team,pitching,2025
64861,이건욱,1995-02-13,2014,14SK,14 SK 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64861,futures,pitching,2025
64984,김태진,1995-10-07,2014,14NC,14 NC 2차 4라운드 45순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=64984,first_team,hitting,2025
64984,김태진,1995-10-07,2014,14NC,14 NC 2차 4라운드 45순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=64984,futures,hitting,2025
64995,배재환,1995-02-24,2014,14NC,14 NC 2차 1라운드 1순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=64995,first_team,pitching,2025
64995,배재환,1995-02-24,2014,14NC,14 NC 2차 1라운드 1순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=64995,futures,pitching,2025
65040,김태훈,1996-03-31,2015,15KT,15 KT 2차 5라운드 53순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=65040,first_team,hitting,2025
65040,김태훈,1996-03-31,2015,15KT,15 KT 2차 5라운드 53순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=65040,futures,hitting,2025
65048,김민수,1992-07-24,2015,15KT,15 KT 2차 특별 11순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=65048,first_team,pitching,2025
65048,김민수,1992-07-24,2015,15KT,15 KT 2차 특별 11순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=65048,futures,pitching,2025
65056,엄상백,1996-10-04,2015,15KT,15 KT 1차,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=65056,first_team,pitching,2025
65056,엄상백,1996-10-04,2015,15KT,15 KT 1차,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=65056,futures,pitching,2025
